numeral,enticve1,entifed1,ubicageo_e,municip1,vehreptt,vehrep1,vehrep2,vehrep3,vehreps1,vehrep4,vehrep5,vehrep6,vehreps2,vehrep8,vehrep9,vehrep10,vehreps3,vehrep12,vehrep13,vehrep14
1618,21,PUEBLA,21037,COYOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,21,PUEBLA,21038,CUAPIAXTLA DE MADERO,10,7,3,0,0,0,0,0,0,0,0,0,10,7,3,0
1620,21,PUEBLA,21039,CUAUTEMPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,21,PUEBLA,21040,CUAUTINCHAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,21,PUEBLA,21041,CUAUTLANCINGO,7,4,3,0,0,0,0,0,0,0,0,0,7,4,3,0
1623,21,PUEBLA,21042,CUAYUCA DE ANDRADE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,21,PUEBLA,21043,CUETZALAN DEL PROGRESO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,21,PUEBLA,21044,CUYOACO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,21,PUEBLA,21045,CHALCHICOMULA DE SESMA,6,4,2,0,0,0,0,0,0,0,0,0,6,4,2,0
1627,21,PUEBLA,21046,CHAPULCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,21,PUEBLA,21047,CHIAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,21,PUEBLA,21048,CHIAUTZINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,21,PUEBLA,21049,CHICONCUAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,21,PUEBLA,21050,CHICHIQUILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,21,PUEBLA,21051,CHIETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,21,PUEBLA,21052,CHIGMECATITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,21,PUEBLA,21053,CHIGNAHUAPAN,7,3,4,0,0,0,0,0,0,0,0,0,7,3,4,0
1635,21,PUEBLA,21054,CHIGNAUTLA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1636,21,PUEBLA,21055,CHILA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,21,PUEBLA,21056,CHILA DE LA SAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,21,PUEBLA,21057,HONEY,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1639,21,PUEBLA,21058,CHILCHOTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,21,PUEBLA,21059,CHINANTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,21,PUEBLA,21060,DOMINGO ARENAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,21,PUEBLA,21061,ELOXOCHITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,21,PUEBLA,21062,EPATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,21,PUEBLA,21063,ESPERANZA,14,7,7,0,0,0,0,0,0,0,0,0,14,7,7,0
1645,21,PUEBLA,21064,FRANCISCO Z MENA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,21,PUEBLA,21065,GENERAL FELIPE ANGELES,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0
1647,21,PUEBLA,21066,GUADALUPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,21,PUEBLA,21067,GUADALUPE VICTORIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,21,PUEBLA,21068,HERMENEGILDO GALEANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,21,PUEBLA,21069,HUAQUECHULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,21,PUEBLA,21070,HUATLATLAUCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,21,PUEBLA,21071,HUAUCHINANGO,12,8,4,0,0,0,0,0,0,0,0,0,12,8,4,0
1653,21,PUEBLA,21072,HUEHUETLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,21,PUEBLA,21073,HUEHUETLAN EL CHICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,21,PUEBLA,21074,HUEJOTZINGO,30,11,19,0,3,0,3,0,0,0,0,0,27,11,16,0
1656,21,PUEBLA,21075,HUEYAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,21,PUEBLA,21076,HUEYTAMALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,21,PUEBLA,21077,HUEYTLALPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,21,PUEBLA,21078,HUITZILAN DE SERDAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,21,PUEBLA,21079,HUITZILTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,21,PUEBLA,21080,ATLEQUIZAYAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,21,PUEBLA,21081,IXCAMILPA DE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,21,PUEBLA,21082,IXCAQUIXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,21,PUEBLA,21083,IXTACAMAXTITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,21,PUEBLA,21084,IXTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,21,PUEBLA,21085,IZUCAR DE MATAMOROS,4,1,3,0,0,0,0,0,0,0,0,0,4,1,3,0
1667,21,PUEBLA,21086,JALPAN,6,2,4,0,0,0,0,0,0,0,0,0,6,2,4,0
1668,21,PUEBLA,21087,JOLALPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,21,PUEBLA,21088,JONOTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,21,PUEBLA,21089,JOPALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,21,PUEBLA,21090,JUAN C BONILLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,21,PUEBLA,21091,JUAN GALINDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,21,PUEBLA,21092,JUAN N MENDEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,21,PUEBLA,21093,LAFRAGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,21,PUEBLA,21094,LIBRES,6,4,2,0,0,0,0,0,0,0,0,0,6,4,2,0
1676,21,PUEBLA,21095,LA MAGDALENA TLATLAUQUITEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,21,PUEBLA,21096,MAZAPILTEPEC DE JUAREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,21,PUEBLA,21097,MIXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,21,PUEBLA,21098,MOLCAXAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,21,PUEBLA,21099,CAÑADA MORELOS,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,0
1681,21,PUEBLA,21100,NAUPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,21,PUEBLA,21101,NAUZONTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,21,PUEBLA,21102,NEALTICAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,21,PUEBLA,21103,NICOLAS BRAVO,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0
1685,21,PUEBLA,21104,NOPALUCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,21,PUEBLA,21105,OCOTEPEC,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1687,21,PUEBLA,21106,OCOYUCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,21,PUEBLA,21107,OLINTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,21,PUEBLA,21108,ORIENTAL,47,31,16,0,0,0,0,0,0,0,0,0,47,31,16,0
1690,21,PUEBLA,21109,PAHUATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,21,PUEBLA,21110,PALMAR DE BRAVO,14,9,5,0,0,0,0,0,0,0,0,0,14,9,5,0
1692,21,PUEBLA,21111,PANTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,21,PUEBLA,21112,PETLALCINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,21,PUEBLA,21113,PIAXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,21,PUEBLA,21114,PUEBLA,15,12,3,0,0,0,0,0,0,0,0,0,15,12,3,0
1696,21,PUEBLA,21115,QUECHOLAC,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,0
1697,21,PUEBLA,21116,QUIMIXTLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,21,PUEBLA,21117,RAFAEL LARA GRAJALES,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1699,21,PUEBLA,21118,LOS REYES DE JUAREZ,8,7,1,0,0,0,0,0,0,0,0,0,8,7,1,0
1700,21,PUEBLA,21119,SAN ANDRES CHOLULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,21,PUEBLA,21120,SAN ANTONIO CAÑADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,21,PUEBLA,21121,SAN DIEGO LA MESA TOCHIMILTZINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,21,PUEBLA,21122,SAN FELIPE TEOTLALCINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,21,PUEBLA,21123,SAN FELIPE TEPATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,21,PUEBLA,21124,SAN GABRIEL CHILAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,21,PUEBLA,21125,SAN GREGORIO ATZOMPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,21,PUEBLA,21126,SAN JERONIMO TECUANIPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,21,PUEBLA,21127,SAN JERONIMO XAYACATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,21,PUEBLA,21128,SAN JOSE CHIAPA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1710,21,PUEBLA,21129,SAN JOSE MIAHUATLAN,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1711,21,PUEBLA,21130,SAN JUAN ATENCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,21,PUEBLA,21131,SAN JUAN ATZOMPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,21,PUEBLA,21132,SAN MARTIN TEXMELUCAN,155,80,75,0,0,0,0,0,0,0,0,0,155,80,75,0
1714,21,PUEBLA,21133,SAN MARTIN TOTOLTEPEC,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1715,21,PUEBLA,21134,SAN MATIAS TLALANCALECA,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,0
1716,21,PUEBLA,21135,SAN MIGUEL IXITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,21,PUEBLA,21136,SAN MIGUEL XOXTLA,18,8,10,0,0,0,0,0,0,0,0,0,18,8,10,0
1718,21,PUEBLA,21137,SAN NICOLAS BUENOS AIRES,8,5,3,0,0,0,0,0,0,0,0,0,8,5,3,0
1719,21,PUEBLA,21138,SAN NICOLAS DE LOS RANCHOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,21,PUEBLA,21139,SAN PABLO ANICANO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,21,PUEBLA,21140,SAN PEDRO CHOLULA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1722,21,PUEBLA,21141,SAN PEDRO YELOIXTLAHUACA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,21,PUEBLA,21142,SAN SALVADOR EL SECO,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1724,21,PUEBLA,21143,SAN SALVADOR EL VERDE,6,3,3,0,0,0,0,0,0,0,0,0,6,3,3,0
1725,21,PUEBLA,21144,SAN SALVADOR HUIXCOLOTLA,9,5,4,0,0,0,0,0,0,0,0,0,9,5,4,0
1726,21,PUEBLA,21145,SAN SEBASTIAN TLACOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,21,PUEBLA,21146,SANTA CATARINA TLALTEMPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,21,PUEBLA,21147,SANTA INES AHUATEMPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,21,PUEBLA,21148,SANTA ISABEL CHOLULA,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0
1730,21,PUEBLA,21149,SANTIAGO MIAHUATLAN,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1731,21,PUEBLA,21150,HUEHUETLAN EL GRANDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,21,PUEBLA,21151,SANTO TOMAS HUEYOTLIPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,21,PUEBLA,21152,SOLTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,21,PUEBLA,21153,TECALI DE HERRERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,21,PUEBLA,21154,TECAMACHALCO,33,18,15,0,0,0,0,0,0,0,0,0,33,18,15,0
1736,21,PUEBLA,21155,TECOMATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,21,PUEBLA,21156,TEHUACAN,22,4,18,0,0,0,0,0,0,0,0,0,22,4,18,0
1738,21,PUEBLA,21157,TEHUITZINGO,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1739,21,PUEBLA,21158,TENAMPULCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,21,PUEBLA,21159,TEOPANTLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,21,PUEBLA,21160,TEOTLALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,21,PUEBLA,21161,TEPANCO DE LOPEZ,8,1,7,0,0,0,0,0,0,0,0,0,8,1,7,0
1743,21,PUEBLA,21162,TEPANGO DE RODRIGUEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,21,PUEBLA,21163,TEPATLAXCO DE HIDALGO,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0
1745,21,PUEBLA,21164,TEPEACA,27,15,12,0,0,0,0,0,0,0,0,0,27,15,12,0
1746,21,PUEBLA,21165,TEPEMAXALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,21,PUEBLA,21166,TEPEOJUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,21,PUEBLA,21167,TEPETZINTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,21,PUEBLA,21168,TEPEXCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,21,PUEBLA,21169,TEPEXI DE RODRIGUEZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,21,PUEBLA,21170,TEPEYAHUALCO,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0
1752,21,PUEBLA,21171,TEPEYAHUALCO DE CUAUHTEMOC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,21,PUEBLA,21172,TETELA DE OCAMPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,21,PUEBLA,21173,TETELES DE AVILA CASTILLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,21,PUEBLA,21174,TEZIUTLAN,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1756,21,PUEBLA,21175,TIANGUISMANALCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,21,PUEBLA,21176,TILAPA,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1758,21,PUEBLA,21177,TLACOTEPEC DE BENITO JUAREZ,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2,0
1759,21,PUEBLA,21178,TLACUILOTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,21,PUEBLA,21179,TLACHICHUCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,21,PUEBLA,21180,TLAHUAPAN,9,8,1,0,0,0,0,0,0,0,0,0,9,8,1,0
1762,21,PUEBLA,21181,TLALTENANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,21,PUEBLA,21182,TLANEPANTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,21,PUEBLA,21183,TLAOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,21,PUEBLA,21184,TLAPACOYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,21,PUEBLA,21185,TLAPANALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,21,PUEBLA,21186,TLATLAUQUITEPEC,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1768,21,PUEBLA,21187,TLAXCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,21,PUEBLA,21188,TOCHIMILCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,21,PUEBLA,21189,TOCHTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,21,PUEBLA,21190,TOTOLTEPEC DE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,21,PUEBLA,21191,TULCINGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,21,PUEBLA,21192,TUZAMAPAN DE GALEANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,21,PUEBLA,21193,TZICATLACOYAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,21,PUEBLA,21194,VENUSTIANO CARRANZA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1776,21,PUEBLA,21195,VICENTE GUERRERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,21,PUEBLA,21196,XAYACATLAN DE BRAVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,21,PUEBLA,21197,XICOTEPEC,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1779,21,PUEBLA,21198,XICOTLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,21,PUEBLA,21199,XIUTETELCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,21,PUEBLA,21200,XOCHIAPULCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,21,PUEBLA,21201,XOCHILTEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,21,PUEBLA,21202,XOCHITLAN DE VICENTE SUAREZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,21,PUEBLA,21203,XOCHITLAN TODOS SANTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,21,PUEBLA,21204,YAONAHUAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,21,PUEBLA,21205,YEHUALTEPEC,6,5,1,0,0,0,0,0,0,0,0,0,6,5,1,0
1787,21,PUEBLA,21206,ZACAPALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,21,PUEBLA,21207,ZACAPOAXTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,21,PUEBLA,21208,ZACATLAN,27,19,8,0,0,0,0,0,0,0,0,0,27,19,8,0
1790,21,PUEBLA,21209,ZAPOTITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,21,PUEBLA,21210,ZAPOTITLAN DE MENDEZ,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0
1792,21,PUEBLA,21211,ZARAGOZA,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0
1793,21,PUEBLA,21212,ZAUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,21,PUEBLA,21213,ZIHUATEUTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,21,PUEBLA,21214,ZINACATEPEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,21,PUEBLA,21215,ZONGOZOTLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,21,PUEBLA,21216,ZOQUIAPAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,21,PUEBLA,21217,ZOQUITLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,22,QUERETARO,22001,AMEALCO DE BONFIL,4,1,3,0,0,0,0,0,0,0,0,0,4,1,3,0
1800,22,QUERETARO,22002,PINAL DE AMOLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,22,QUERETARO,22003,ARROYO SECO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,22,QUERETARO,22004,CADEREYTA DE MONTES,5,2,3,0,0,0,0,0,0,0,0,0,5,2,3,0
1803,22,QUERETARO,22005,COLON,6,5,1,0,1,0,1,0,0,0,0,0,5,5,0,0
1804,22,QUERETARO,22006,CORREGIDORA,9,8,1,0,0,0,0,0,0,0,0,0,9,8,1,0
1805,22,QUERETARO,22007,EZEQUIEL MONTES,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1806,22,QUERETARO,22008,HUIMILPAN,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,0
1807,22,QUERETARO,22009,JALPAN DE SERRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,22,QUERETARO,22010,LANDA DE MATAMOROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,22,QUERETARO,22011,EL MARQUES,55,39,16,0,0,0,0,0,0,0,0,0,55,39,16,0
1810,22,QUERETARO,22012,PEDRO ESCOBEDO,16,8,8,0,0,0,0,0,0,0,0,0,16,8,8,0
1811,22,QUERETARO,22013,PEÑAMILLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,22,QUERETARO,22014,QUERETARO,134,100,34,0,0,0,0,0,0,0,0,0,134,100,34,0
1813,22,QUERETARO,22015,SAN JOAQUIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,22,QUERETARO,22016,SAN JUAN DEL RIO,180,110,70,0,0,0,0,0,0,0,0,0,180,110,70,0
1815,22,QUERETARO,22017,TEQUISQUIAPAN,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,0
1816,22,QUERETARO,22018,TOLIMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,23,QUINTANA ROO,23001,COZUMEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,23,QUINTANA ROO,23002,FELIPE CARRILLO PUERTO,19,10,9,0,0,0,0,0,0,0,0,0,19,10,9,0
1819,23,QUINTANA ROO,23003,ISLA MUJERES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,23,QUINTANA ROO,23004,OTHON P BLANCO,81,54,27,0,0,0,0,0,0,0,0,0,81,54,27,0
1821,23,QUINTANA ROO,23005,BENITO JUAREZ,59,34,25,0,0,0,0,0,0,0,0,0,59,34,25,0
1822,23,QUINTANA ROO,23006,JOSE MARIA MORELOS,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1823,23,QUINTANA ROO,23007,LAZARO CARDENAS,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,0
1824,23,QUINTANA ROO,23008,SOLIDARIDAD,35,15,20,0,0,0,0,0,0,0,0,0,35,15,20,0
1825,23,QUINTANA ROO,23009,TULUM,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1826,23,QUINTANA ROO,23010,BACALAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,23,QUINTANA ROO,23011,PUERTO MORELOS,10,8,2,0,0,0,0,0,0,0,0,0,10,8,2,0
1828,24,SAN LUIS POTOSI,24001,AHUALULCO DEL SONIDO 13,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1829,24,SAN LUIS POTOSI,24002,ALAQUINES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,24,SAN LUIS POTOSI,24003,AQUISMON,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0
1831,24,SAN LUIS POTOSI,24004,ARMADILLO DE LOS INFANTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,24,SAN LUIS POTOSI,24005,CARDENAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,24,SAN LUIS POTOSI,24006,CATORCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,24,SAN LUIS POTOSI,24007,CEDRAL,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0
1835,24,SAN LUIS POTOSI,24008,CERRITOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,24,SAN LUIS POTOSI,24009,CERRO DE SAN PEDRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,24,SAN LUIS POTOSI,24010,CIUDAD DEL MAIZ,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1838,24,SAN LUIS POTOSI,24011,CIUDAD FERNANDEZ,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0
1839,24,SAN LUIS POTOSI,24012,TANCANHUITZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,24,SAN LUIS POTOSI,24013,CIUDAD VALLES,19,3,16,0,0,0,0,0,0,0,0,0,19,3,16,0
1841,24,SAN LUIS POTOSI,24014,COXCATLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,24,SAN LUIS POTOSI,24015,CHARCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,24,SAN LUIS POTOSI,24016,EBANO,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1844,24,SAN LUIS POTOSI,24017,GUADALCAZAR,31,14,17,0,0,0,0,0,0,0,0,0,31,14,17,0
1845,24,SAN LUIS POTOSI,24018,HUEHUETLAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,24,SAN LUIS POTOSI,24019,LAGUNILLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,24,SAN LUIS POTOSI,24020,MATEHUALA,61,34,27,0,0,0,0,0,0,0,0,0,61,34,27,0
1848,24,SAN LUIS POTOSI,24021,MEXQUITIC DE CARMONA,11,8,3,0,0,0,0,0,0,0,0,0,11,8,3,0
1849,24,SAN LUIS POTOSI,24022,MOCTEZUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
